,Event Date,Event Type,Event Comment,County,Location,Tenant City,Tenant State,Tenant ZIP Code,Case Type,Case Number,Evicted Date,Event Year,Eviction Year
393362,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,FORT WASHINGTON,MD,20744.0,Failure to Pay Rent,D-05-LT-24-34941-018,,2024.0,
393363,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,FORT WASHINGTON,MD,20744.0,Failure to Pay Rent,D-05-LT-24-34941-053,,2024.0,
393364,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,FORT WASHINGTON,MD,20744.0,Failure to Pay Rent,D-05-LT-24-34941-032,,2024.0,
393365,2024-11-08,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35024-001,,2024.0,
393366,2024-11-26,Petition - For Warrant of Restitution Filed,Warrant Of Restitution,Prince George's,Hyattsville,Temple Hills,MD,20748.0,Failure to Pay Rent,D-05-LT-24-35031-001,,2024.0,
393367,2024-11-14,Petition - For Warrant of Restitution Filed,EWRIT::Warrant of Restitution,Prince George's,Hyattsville,CHEVERLY,MD,20785.0,Failure to Pay Rent,D-05-LT-24-35061-001,,2024.0,
393368,2024-11-08,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35108-001,,2024.0,
393369,2024-11-01,Petition - For Warrant of Restitution Filed,,Prince George's,Hyattsville,TEMPLE HILLS,MD,20748.0,Failure to Pay Rent,D-051-LT-24-001285,,2024.0,
393370,2024-11-13,Petition - For Warrant of Restitution Filed,,Prince George's,Hyattsville,COLLEGE PARK,MD,20740.0,Failure to Pay Rent,D-051-LT-24-001289,,2024.0,
393371,2024-11-01,Petition - For Warrant of Restitution Filed,,Prince George's,Hyattsville,SPRINGDALE,MD,20774.0,Tenant Holding Over,D-05-CV-24-042177,,2024.0,
393372,2024-11-08,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35118-001,,2024.0,
393373,2024-11-08,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35118-007,,2024.0,
393374,2024-11-08,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35118-014,,2024.0,
393375,2024-11-08,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35118-015,,2024.0,
393376,2024-11-08,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35118-018,,2024.0,
393377,2024-11-05,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Prince George's,Hyattsville,LANHAM,MD,20706.0,Failure to Pay Rent,D-05-LT-24-35116-001,,2024.0,
393378,2024-11-05,Petition - For Warrant of Restitution Filed,Warrant of Restitution,Prince George's,Hyattsville,Fort Washington,MD,20744.0,Failure to Pay Rent,D-05-LT-24-35131-001,,2024.0,
393379,2024-11-12,Petition - For Warrant of Restitution Filed,Petition - For Warrant of Restitution,Prince George's,Hyattsville,Fort Washington,MD,20744.0,Wrongful Detainer,D-05-CV-24-042243,,2024.0,
393380,2024-11-25,Petition - For Warrant of Restitution Filed,Order for Warrant of Restitution,Prince George's,Hyattsville,Lanham,MD,20706.0,Tenant Holding Over,D-05-CV-24-042306,,2024.0,
393381,2024-11-25,Petition - For Warrant of Restitution Filed,Petition for Warranted of Restitution,Prince George's,Hyattsville,Lanham,MD,20706.0,Tenant Holding Over,D-05-CV-24-042306,,2024.0,
393382,2024-11-19,Petition - For Warrant of Restitution Filed,Petition - For Warrant of Restitution,Prince George's,Hyattsville,Laurel,MD,20708.0,Tenant Holding Over,D-05-CV-24-042307,,2024.0,
393383,2024-11-06,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Prince George's,Hyattsville,Laurel,MD,20708.0,Failure to Pay Rent,D-05-LT-24-35183-002,,2024.0,
393384,2024-11-06,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Prince George's,Hyattsville,Upper Marlboro,MD,20772.0,Failure to Pay Rent,D-05-LT-24-35183-001,,2024.0,
393385,2024-11-06,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Prince George's,Hyattsville,Bowie,MD,20720.0,Failure to Pay Rent,D-05-LT-24-35183-004,,2024.0,
393386,2024-11-06,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Prince George's,Hyattsville,Brandywine,MD,20613.0,Failure to Pay Rent,D-05-LT-24-35183-005,,2024.0,
393387,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-001,,2024.0,
393388,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-013,,2024.0,
393389,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-018,,2024.0,
393390,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-030,,2024.0,
393391,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-033,,2024.0,
393392,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-028,,2024.0,
393393,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-034,,2024.0,
393394,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-036,,2024.0,
393395,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-038,,2024.0,
393396,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-043,,2024.0,
393397,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-039,,2024.0,
393398,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-048,,2024.0,
393399,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-058,,2024.0,
393400,2024-11-13,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35184-056,,2024.0,
393401,2024-11-12,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35194-001,,2024.0,
393402,2024-11-12,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35194-002,,2024.0,
393403,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Bladensburg,MD,20710.0,Failure to Pay Rent,D-05-LT-24-35204-004,,2024.0,
393404,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Bladensburg,MD,20710.0,Failure to Pay Rent,D-05-LT-24-35204-003,,2024.0,
393405,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Bladensburg,MD,20710.0,Failure to Pay Rent,D-05-LT-24-35204-051,,2024.0,
393406,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Bladensburg,MD,20710.0,Failure to Pay Rent,D-05-LT-24-35204-020,,2024.0,
393407,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Bladensburg,MD,20710.0,Failure to Pay Rent,D-05-LT-24-35204-005,,2024.0,
393408,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Bladensburg,MD,20710.0,Failure to Pay Rent,D-05-LT-24-35204-016,,2024.0,
393409,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,OXON HILL,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35206-017,,2024.0,
393410,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,OXON HILL,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35206-025,,2024.0,
393411,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,OXON HILL,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35206-022,,2024.0,
393412,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,OXON HILL,MD,20745.0,Failure to Pay Rent,D-05-LT-24-35206-020,,2024.0,
393413,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Bladensburg,MD,20710.0,Failure to Pay Rent,D-05-LT-24-35204-008,,2024.0,
393414,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,CAPITOL HEIGHTS,MD,20743.0,Failure to Pay Rent,D-05-LT-24-35207-017,,2024.0,
393415,2024-11-12,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,CAPITOL HEIGHTS,MD,20743.0,Failure to Pay Rent,D-05-LT-24-35207-002,,2024.0,
393416,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,CAPITOL HEIGHTS,MD,20743.0,Failure to Pay Rent,D-05-LT-24-35207-004,,2024.0,
393417,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,CAPITOL HEIGHTS,MD,20743.0,Failure to Pay Rent,D-05-LT-24-35207-014,,2024.0,
393418,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Laurel,MD,20708.0,Failure to Pay Rent,D-05-LT-24-35209-009,,2024.0,
393419,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Laurel,MD,20708.0,Failure to Pay Rent,D-05-LT-24-35209-011,,2024.0,
393420,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Temple Hills,MD,20748.0,Failure to Pay Rent,D-05-LT-24-35211-008,,2024.0,
393421,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Temple Hills,MD,20748.0,Failure to Pay Rent,D-05-LT-24-35211-012,,2024.0,
393422,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Temple Hills,MD,20748.0,Failure to Pay Rent,D-05-LT-24-35211-005,,2024.0,
393423,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Temple Hills,MD,20748.0,Failure to Pay Rent,D-05-LT-24-35211-009,,2024.0,
393424,2024-11-26,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Temple Hills,MD,20748.0,Failure to Pay Rent,D-05-LT-24-35211-006,,2024.0,
393425,2024-11-12,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Temple Hills,MD,20748.0,Failure to Pay Rent,D-05-LT-24-35212-003,,2024.0,
393426,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,HILLCREST HEIGHTS,MD,20746.0,Failure to Pay Rent,D-05-LT-24-35213-011,,2024.0,
393427,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,HILLCREST HEIGHTS,MD,20746.0,Failure to Pay Rent,D-05-LT-24-35213-003,,2024.0,
393428,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,HILLCREST HEIGHTS,MD,20746.0,Failure to Pay Rent,D-05-LT-24-35213-008,,2024.0,
393429,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,HILLCREST HEIGHTS,MD,20746.0,Failure to Pay Rent,D-05-LT-24-35213-016,,2024.0,
393430,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,HILLCREST HEIGHTS,MD,20746.0,Failure to Pay Rent,D-05-LT-24-35213-004,,2024.0,
393431,2024-11-27,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,HILLCREST HEIGHTS,MD,20746.0,Failure to Pay Rent,D-05-LT-24-35213-012,,2024.0,
393432,2024-11-12,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Hyattsville,MD,20783.0,Failure to Pay Rent,D-05-LT-24-35235-002,,2024.0,
393433,2024-11-12,Petition - For Warrant of Restitution Filed,WRIT,Prince George's,Hyattsville,Hyattsville,MD,20783.0,Failure to Pay Rent,D-05-LT-24-35235-003,,2024.0,
393434,2024-11-01,Petition - For Warrant of Restitution Filed,,Prince George's,Hyattsville,BOWIE,MD,20715.0,Wrongful Detainer,D-05-CV-24-042409,,2024.0,
393435,2024-11-27,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Wrongful Detainer,D-05-CV-24-042438,,2024.0,
393436,2024-11-21,Petition - For Warrant of Restitution Filed,,Prince George's,Hyattsville,BOWIE,MD,20721.0,Failure to Pay Rent,D-051-LT-24-001298,,2024.0,
393437,2024-11-08,Petition - For Warrant of Restitution Filed,,Prince George's,Hyattsville,UPPER MARLBORO,MD,20774.0,Failure to Pay Rent,D-051-LT-24-001300,,2024.0,
393438,2024-11-04,Petition - For Warrant of Restitution Filed,,Prince George's,Hyattsville,SUITLAND,MD,20746.0,Tenant Holding Over,D-05-CV-24-042703,,2024.0,
393439,2024-11-11,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Greenbelt,MD,20770.0,Failure to Pay Rent,D-05-LT-24-35286-004,,2024.0,
393440,2024-11-11,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Greenbelt,MD,20770.0,Failure to Pay Rent,D-05-LT-24-35286-006,,2024.0,
393441,2024-11-11,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Greenbelt,MD,20770.0,Failure to Pay Rent,D-05-LT-24-35286-005,,2024.0,
393442,2024-11-18,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Prince George's,Hyattsville,Upper Marlboro,MD,20774.0,Failure to Pay Rent,D-05-LT-24-35288-001,,2024.0,
393443,2024-11-13,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Prince George's,Hyattsville,Bowie,MD,20716.0,Tenant Holding Over,D-05-CV-24-042850,,2024.0,
393444,2024-11-15,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Prince George's,Hyattsville,Capitol Heights,MD,20743.0,Tenant Holding Over,D-05-CV-24-042851,,2024.0,
393445,2024-11-01,Petition - For Warrant of Restitution Filed,Writ and Request for Service,Prince George's,Hyattsville,Mount Rainier,MD,20712.0,Failure to Pay Rent,D-05-LT-24-35418-001,,2024.0,
393446,2024-11-13,Petition - For Warrant of Restitution Filed,WOR,Prince George's,Hyattsville,Laurel,MD,20707.0,Failure to Pay Rent,D-05-LT-24-35451-001,,2024.0,
393447,2024-11-18,Petition - For Warrant of Restitution Filed,SHULMANROG::Warrant of Restitution,Prince George's,Hyattsville,Largo,MD,20774.0,Failure to Pay Rent,D-05-LT-24-35461-002,,2024.0,
393448,2024-11-18,Petition - For Warrant of Restitution Filed,SHULMANROG::Warrant of Restitution,Prince George's,Hyattsville,Largo,MD,20774.0,Failure to Pay Rent,D-05-LT-24-35461-006,,2024.0,
393449,2024-11-18,Petition - For Warrant of Restitution Filed,SHULMANROG::Warrant of Restitution,Prince George's,Hyattsville,Largo,MD,20774.0,Failure to Pay Rent,D-05-LT-24-35461-008,,2024.0,
393450,2024-11-18,Petition - For Warrant of Restitution Filed,SHULMANROG::Warrant of Restitution,Prince George's,Hyattsville,Largo,MD,20774.0,Failure to Pay Rent,D-05-LT-24-35461-005,,2024.0,
393451,2024-11-15,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Prince George's,Hyattsville,Fort Washington,MD,20744.0,Failure to Pay Rent,D-05-LT-24-35344-001,,2024.0,
393452,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Adelphi,MD,20783.0,Failure to Pay Rent,D-05-LT-24-35389-008,,2024.0,
393453,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Adelphi,MD,20783.0,Failure to Pay Rent,D-05-LT-24-35389-030,,2024.0,
393454,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Adelphi,MD,20783.0,Failure to Pay Rent,D-05-LT-24-35389-035,,2024.0,
393455,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Adelphi,MD,20783.0,Failure to Pay Rent,D-05-LT-24-35389-036,,2024.0,
393456,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Adelphi,MD,20783.0,Failure to Pay Rent,D-05-LT-24-35389-040,,2024.0,
393457,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Adelphi,MD,20783.0,Failure to Pay Rent,D-05-LT-24-35389-049,,2024.0,
393458,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Adelphi,MD,20783.0,Failure to Pay Rent,D-05-LT-24-35389-052,,2024.0,
393459,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Adelphi,MD,20783.0,Failure to Pay Rent,D-05-LT-24-35389-050,,2024.0,
393460,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Adelphi,MD,20783.0,Failure to Pay Rent,D-05-LT-24-35389-053,,2024.0,
393461,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Adelphi,MD,20783.0,Failure to Pay Rent,D-05-LT-24-35389-051,,2024.0,
393462,2024-11-14,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Silver Spring,MD,20903.0,Failure to Pay Rent,D-05-LT-24-35416-005,,2024.0,
393463,2024-11-14,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Silver Spring,MD,20903.0,Failure to Pay Rent,D-05-LT-24-35416-003,,2024.0,
393464,2024-11-14,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Silver Spring,MD,20903.0,Failure to Pay Rent,D-05-LT-24-35416-004,,2024.0,
393465,2024-11-14,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Silver Spring,MD,20903.0,Failure to Pay Rent,D-05-LT-24-35416-006,,2024.0,
393466,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35400-011,,2024.0,
393467,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35400-004,,2024.0,
393468,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35400-010,,2024.0,
393469,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35400-005,,2024.0,
393470,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35400-025,,2024.0,
393471,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35400-028,,2024.0,
393472,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35400-027,,2024.0,
393473,2024-11-15,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35400-042,,2024.0,
393474,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-021,,2024.0,
393475,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-020,,2024.0,
393476,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-033,,2024.0,
393477,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-034,,2024.0,
393478,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-044,,2024.0,
393479,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-050,,2024.0,
393480,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-054,,2024.0,
393481,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-051,,2024.0,
393482,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-052,,2024.0,
393483,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-065,,2024.0,
393484,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-068,,2024.0,
393485,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-071,,2024.0,
393486,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-070,,2024.0,
393487,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-067,,2024.0,
393488,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35393-008,,2024.0,
393489,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-079,,2024.0,
393490,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-35402-072,,2024.0,
393491,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35393-026,,2024.0,
393492,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35393-019,,2024.0,
393493,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35393-042,,2024.0,
393494,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35393-038,,2024.0,
393495,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35393-051,,2024.0,
393496,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35394-011,,2024.0,
393497,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35394-020,,2024.0,
393498,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35394-022,,2024.0,
393499,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35394-024,,2024.0,
393500,2024-11-19,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-35394-023,,2024.0,
